,char, race, charclass, level,min_date,max_date
19804,72492,Blood Elf,Mage,7,2008-05-20,2008-05-24
19805,72493,Blood Elf,Warlock,8,2008-05-20,2008-05-20
19806,72494,Blood Elf,Priest,2,2008-05-20,2008-05-20
19807,72495,Blood Elf,Rogue,2,2008-05-20,2008-07-08
19808,72496,Troll,Hunter,6,2008-05-20,2008-05-20
19809,72497,Blood Elf,Hunter,3,2008-05-20,2008-09-22
19810,72498,Blood Elf,Hunter,3,2008-05-20,2008-05-21
19811,72499,Tauren,Warrior,1,2008-05-20,2008-05-20
19812,72500,Orc,Warrior,1,2008-05-20,2008-05-20
19813,72501,Blood Elf,Death Knight,58,2008-05-20,2008-12-03
19814,72501,Blood Elf,Hunter,4,2008-05-20,2008-12-03
19815,72502,Blood Elf,Rogue,9,2008-05-21,2008-12-09
19816,72503,Tauren,Warrior,1,2008-05-21,2008-05-21
19817,72504,Undead,Rogue,4,2008-05-21,2008-05-21
19818,72505,Undead,Warrior,1,2008-05-21,2008-05-21
19819,72506,Orc,Rogue,2,2008-05-21,2008-05-21
19820,72507,Blood Elf,Paladin,3,2008-05-21,2008-05-21
19821,72508,Blood Elf,Paladin,10,2008-05-21,2008-11-23
19822,72509,Undead,Warrior,1,2008-05-21,2008-06-24
19823,72510,Orc,Warlock,11,2008-05-21,2008-05-21
19824,72511,Blood Elf,Paladin,1,2008-05-21,2008-05-21
19825,72512,Blood Elf,Paladin,1,2008-05-21,2008-05-21
19826,72513,Troll,Shaman,2,2008-05-21,2008-05-21
19827,72514,Undead,Rogue,6,2008-05-21,2008-05-21
19828,72515,Troll,Hunter,16,2008-05-21,2008-05-28
19829,72516,Blood Elf,Warlock,1,2008-05-21,2008-10-03
19830,72517,Blood Elf,Warlock,1,2008-05-21,2008-05-21
19831,72518,Troll,Hunter,1,2008-05-21,2008-05-21
19832,72519,Tauren,Druid,40,2008-05-21,2008-10-03
19833,72520,Blood Elf,Mage,15,2008-05-21,2008-05-28
19834,72521,Blood Elf,Mage,1,2008-05-21,2008-05-23
19835,72522,Tauren,Shaman,23,2008-05-21,2008-07-19
19836,72523,Undead,Warlock,4,2008-05-21,2008-05-21
19837,72524,Blood Elf,Paladin,7,2008-05-21,2008-05-21
19838,72525,Blood Elf,Paladin,7,2008-05-21,2008-05-21
19839,72526,Blood Elf,Mage,1,2008-05-21,2008-05-21
19840,72527,Troll,Warrior,66,2008-05-21,2008-06-29
19841,72528,Orc,Warrior,80,2008-05-21,2008-12-31
19842,72529,Troll,Priest,1,2008-05-21,2008-05-21
19843,72530,Blood Elf,Paladin,5,2008-05-21,2008-05-21
19844,72531,Blood Elf,Hunter,8,2008-05-21,2008-07-16
19845,72532,Tauren,Druid,17,2008-05-21,2008-10-04
19846,72533,Blood Elf,Rogue,1,2008-05-21,2008-05-22
19847,72533,Orc,Rogue,5,2008-05-21,2008-05-22
19848,72534,Orc,Warrior,1,2008-05-22,2008-05-22
19849,72535,Blood Elf,Priest,13,2008-05-22,2008-05-25
19850,72536,Blood Elf,Hunter,13,2008-05-22,2008-10-11
19851,72537,Undead,Mage,4,2008-05-22,2008-06-08
19852,72538,Blood Elf,Rogue,1,2008-05-22,2008-11-19
19853,72539,Blood Elf,Mage,16,2008-05-22,2008-09-30
19854,72540,Blood Elf,Hunter,27,2008-05-22,2008-06-08
19855,72541,Tauren,Druid,30,2008-05-22,2008-11-18
19856,72542,Blood Elf,Warlock,1,2008-05-22,2008-05-24
19857,72543,Blood Elf,Rogue,1,2008-05-22,2008-05-22
19858,72544,Blood Elf,Paladin,2,2008-05-22,2008-05-26
19859,72545,Blood Elf,Priest,10,2008-05-22,2008-07-22
19860,72546,Troll,Shaman,3,2008-05-22,2008-05-22
19861,72547,Tauren,Hunter,14,2008-05-22,2008-05-31
19862,72548,Tauren,Warrior,5,2008-05-22,2008-05-22
19863,72549,Tauren,Druid,10,2008-05-22,2008-08-10
19864,72550,Tauren,Warrior,3,2008-05-22,2008-05-22
19865,72551,Undead,Priest,76,2008-05-22,2008-12-30
19866,72552,Tauren,Druid,2,2008-05-22,2008-09-08
19867,72553,Troll,Mage,12,2008-05-22,2008-06-13
19868,72554,Blood Elf,Hunter,5,2008-05-22,2008-05-22
19869,72555,Undead,Mage,6,2008-05-22,2008-05-23
19870,72556,Tauren,Druid,2,2008-05-22,2008-05-31
19871,72557,Blood Elf,Warlock,2,2008-05-22,2008-05-22
19872,72558,Blood Elf,Paladin,9,2008-05-22,2008-06-01
19873,72559,Blood Elf,Rogue,2,2008-05-22,2008-05-22
19874,72560,Blood Elf,Warlock,35,2008-05-23,2008-06-28
19875,72561,Blood Elf,Rogue,19,2008-05-23,2008-06-11
19876,72562,Blood Elf,Paladin,77,2008-05-23,2008-12-31
19877,72563,Blood Elf,Mage,20,2008-05-23,2008-10-07
19878,72563,Blood Elf,Rogue,3,2008-05-23,2008-10-07
19879,72564,Blood Elf,Mage,14,2008-05-23,2008-05-25
19880,72565,Blood Elf,Hunter,4,2008-05-23,2008-05-23
19881,72566,Blood Elf,Priest,8,2008-05-23,2008-12-12
19882,72567,Blood Elf,Rogue,1,2008-05-23,2008-05-23
19883,72568,Blood Elf,Mage,1,2008-05-23,2008-05-23
19884,72569,Tauren,Warrior,1,2008-05-23,2008-05-23
19885,72570,Blood Elf,Warlock,2,2008-05-23,2008-05-23
19886,72571,Orc,Warrior,1,2008-05-23,2008-05-23
19887,72572,Blood Elf,Warlock,2,2008-05-23,2008-05-23
19888,72573,Blood Elf,Mage,6,2008-05-23,2008-12-03
19889,72573,Undead,Warlock,71,2008-05-23,2008-12-03
19890,72574,Blood Elf,Mage,3,2008-05-23,2008-08-25
19891,72574,Blood Elf,Paladin,31,2008-05-23,2008-08-25
19892,72574,Tauren,Warrior,12,2008-05-23,2008-08-25
19893,72575,Blood Elf,Warlock,13,2008-05-23,2008-06-04
19894,72576,Blood Elf,Mage,80,2008-05-23,2008-12-31
19895,72577,Orc,Warrior,1,2008-05-23,2008-05-23
19896,72578,Tauren,Hunter,14,2008-05-23,2008-05-23
19897,72579,Blood Elf,Paladin,30,2008-05-23,2008-08-19
19898,72579,Troll,Hunter,24,2008-05-23,2008-08-19
19899,72580,Troll,Warrior,1,2008-05-23,2008-05-23
19900,72581,Undead,Warlock,51,2008-05-23,2008-05-28
19901,72582,Blood Elf,Paladin,5,2008-05-23,2008-05-23
19902,72583,Blood Elf,Warlock,10,2008-05-23,2008-05-25
19903,72584,Blood Elf,Paladin,4,2008-05-23,2008-05-23
19904,72585,Blood Elf,Hunter,2,2008-05-23,2008-05-23
19905,72586,Troll,Mage,1,2008-05-23,2008-05-23
19906,72587,Blood Elf,Rogue,10,2008-05-23,2008-05-31
19907,72588,Blood Elf,Mage,2,2008-05-23,2008-05-23
19908,72589,Blood Elf,Paladin,2,2008-05-23,2008-05-23
19909,72590,Tauren,Druid,2,2008-05-23,2008-05-23
19910,72591,Undead,Rogue,13,2008-05-23,2008-05-24
19911,72592,Troll,Warrior,1,2008-05-23,2008-05-23
19912,72593,Blood Elf,Mage,22,2008-05-23,2008-06-21
19913,72594,Blood Elf,Paladin,3,2008-05-23,2008-05-23
19914,72595,Blood Elf,Mage,18,2008-05-23,2008-05-24
19915,72596,Tauren,Hunter,3,2008-05-23,2008-05-25
19916,72597,Blood Elf,Paladin,80,2008-05-23,2008-12-31
19917,72598,Blood Elf,Paladin,70,2008-05-23,2008-11-17
19918,72599,Blood Elf,Hunter,1,2008-05-23,2008-05-23
19919,72600,Blood Elf,Hunter,5,2008-05-23,2008-08-13
19920,72601,Tauren,Shaman,8,2008-05-23,2008-06-22
19921,72602,Blood Elf,Hunter,14,2008-05-23,2008-07-16
19922,72603,Orc,Warrior,1,2008-05-23,2008-05-23
19923,72604,Orc,Hunter,11,2008-05-23,2008-05-26
19924,72605,Tauren,Druid,3,2008-05-23,2008-05-25
19925,72606,Orc,Shaman,4,2008-05-23,2008-05-26
19926,72607,Troll,Hunter,1,2008-05-23,2008-05-23
19927,72608,Orc,Hunter,5,2008-05-23,2008-05-24
19928,72609,Troll,Rogue,6,2008-05-23,2008-05-24
19929,72610,Blood Elf,Paladin,55,2008-05-23,2008-12-31
19930,72611,Blood Elf,Mage,12,2008-05-23,2008-10-07
19931,72612,Blood Elf,Paladin,13,2008-05-24,2008-10-07
19932,72613,Blood Elf,Mage,6,2008-05-24,2008-05-24
19933,72614,Blood Elf,Hunter,10,2008-05-24,2008-07-09
19934,72615,Blood Elf,Rogue,3,2008-05-24,2008-05-24
19935,72616,Blood Elf,Priest,7,2008-05-24,2008-05-26
19936,72617,Blood Elf,Warlock,1,2008-05-24,2008-05-24
19937,72618,Tauren,Druid,6,2008-05-24,2008-12-03
19938,72619,Troll,Hunter,8,2008-05-24,2008-05-27
19939,72620,Blood Elf,Warlock,2,2008-05-24,2008-11-24
19940,72621,Tauren,Druid,1,2008-05-24,2008-05-24
19941,72622,Blood Elf,Hunter,4,2008-05-24,2008-05-24
19942,72623,Blood Elf,Rogue,2,2008-05-24,2008-05-24
19943,72624,Orc,Hunter,2,2008-05-24,2008-05-24
19944,72625,Orc,Warrior,15,2008-05-24,2008-06-06
19945,72626,Blood Elf,Mage,18,2008-05-24,2008-12-19
19946,72627,Troll,Warrior,1,2008-05-24,2008-05-24
19947,72628,Tauren,Shaman,26,2008-05-24,2008-07-13
19948,72629,Blood Elf,Paladin,57,2008-05-24,2008-12-30
19949,72630,Blood Elf,Mage,6,2008-05-24,2008-05-24
19950,72631,Orc,Hunter,1,2008-05-24,2008-05-24
19951,72632,Blood Elf,Rogue,70,2008-05-24,2008-11-21
19952,72633,Blood Elf,Hunter,1,2008-05-24,2008-07-20
19953,72634,Blood Elf,Mage,11,2008-05-24,2008-06-02
19954,72635,Blood Elf,Hunter,8,2008-05-24,2008-05-24
19955,72636,Tauren,Warrior,4,2008-05-24,2008-05-24
19956,72637,Blood Elf,Mage,1,2008-05-24,2008-11-15
19957,72638,Blood Elf,Mage,2,2008-05-24,2008-05-24
19958,72639,Orc,Hunter,1,2008-05-24,2008-05-24
19959,72640,Tauren,Warrior,3,2008-05-24,2008-06-11
19960,72641,Orc,Warrior,1,2008-05-24,2008-05-24
19961,72642,Blood Elf,Mage,6,2008-05-24,2008-05-24
19962,72643,Blood Elf,Mage,5,2008-05-24,2008-05-24
19963,72644,Tauren,Hunter,3,2008-05-24,2008-05-24
19964,72645,Troll,Shaman,61,2008-05-24,2008-12-30
19965,72646,Troll,Warrior,26,2008-05-24,2008-10-10
19966,72647,Tauren,Warrior,1,2008-05-24,2008-05-24
19967,72648,Orc,Warrior,1,2008-05-24,2008-05-24
19968,72649,Blood Elf,Warlock,6,2008-05-24,2008-05-25
19969,72650,Tauren,Hunter,1,2008-05-24,2008-05-24
19970,72651,Undead,Mage,1,2008-05-24,2008-05-24
19971,72652,Blood Elf,Rogue,53,2008-05-24,2008-12-30
19972,72653,Undead,Warrior,1,2008-05-24,2008-10-26
19973,72654,Blood Elf,Paladin,1,2008-05-24,2008-05-24
19974,72655,Blood Elf,Paladin,1,2008-05-24,2008-05-24
19975,72656,Blood Elf,Priest,1,2008-05-24,2008-06-02
19976,72657,Undead,Warlock,77,2008-05-24,2008-12-30
19977,72658,Blood Elf,Paladin,1,2008-05-24,2008-06-29
19978,72658,Tauren,Druid,6,2008-05-24,2008-06-29
19979,72659,Troll,Warrior,1,2008-05-24,2008-05-24
19980,72660,Troll,Warrior,4,2008-05-24,2008-05-24
19981,72661,Undead,Warrior,6,2008-05-24,2008-12-31
19982,72662,Troll,Warrior,5,2008-05-24,2008-05-25
19983,72663,Troll,Rogue,11,2008-05-24,2008-11-17
19984,72664,Orc,Hunter,1,2008-05-24,2008-05-24
19985,72665,Blood Elf,Rogue,5,2008-05-24,2008-05-25
19986,72666,Orc,Hunter,5,2008-05-24,2008-11-08
19987,72667,Blood Elf,Warlock,8,2008-05-24,2008-05-24
19988,72668,Blood Elf,Priest,1,2008-05-24,2008-05-24
19989,72669,Blood Elf,Priest,5,2008-05-24,2008-06-21
19990,72670,Tauren,Druid,2,2008-05-24,2008-05-24
19991,72671,Blood Elf,Paladin,19,2008-05-25,2008-07-30
19992,72671,Blood Elf,Rogue,3,2008-05-25,2008-07-30
19993,72672,Tauren,Shaman,4,2008-05-25,2008-10-20
19994,72673,Tauren,Warrior,18,2008-05-25,2008-07-26
19995,72674,Blood Elf,Mage,3,2008-05-25,2008-05-25
19996,72675,Blood Elf,Mage,1,2008-05-25,2008-05-25
19997,72676,Blood Elf,Rogue,1,2008-05-25,2008-05-25
19998,72677,Tauren,Shaman,8,2008-05-25,2008-05-30
19999,72678,Orc,Warrior,1,2008-05-25,2008-05-25
20000,72679,Tauren,Druid,7,2008-05-25,2008-05-26
20001,72680,Blood Elf,Mage,1,2008-05-25,2008-05-25
20002,72681,Tauren,Druid,15,2008-05-25,2008-10-25
20003,72682,Orc,Warrior,1,2008-05-25,2008-05-25
20004,72683,Orc,Warlock,18,2008-05-25,2008-07-20
20005,72684,Blood Elf,Priest,4,2008-05-25,2008-05-31
20006,72685,Blood Elf,Priest,10,2008-05-25,2008-06-02
20007,72686,Blood Elf,Priest,80,2008-05-25,2008-12-31
20008,72687,Blood Elf,Hunter,11,2008-05-25,2008-06-08
20009,72688,Blood Elf,Paladin,12,2008-05-25,2008-06-08
20010,72689,Blood Elf,Paladin,71,2008-05-25,2008-12-06
20011,72690,Troll,Hunter,5,2008-05-25,2008-06-07
20012,72691,Tauren,Warrior,2,2008-05-25,2008-05-25
20013,72692,Troll,Shaman,4,2008-05-25,2008-05-25
20014,72693,Orc,Shaman,66,2008-05-25,2008-10-24
20015,72694,Blood Elf,Mage,5,2008-05-25,2008-05-25
20016,72695,Blood Elf,Hunter,1,2008-05-25,2008-05-25
20017,72696,Tauren,Warrior,8,2008-05-25,2008-05-25
20018,72697,Undead,Mage,5,2008-05-25,2008-05-25
20019,72698,Tauren,Shaman,6,2008-05-25,2008-05-26
20020,72699,Blood Elf,Mage,55,2008-05-25,2008-12-29
20021,72700,Blood Elf,Paladin,70,2008-05-25,2008-12-13
20022,72701,Blood Elf,Priest,16,2008-05-25,2008-06-08
20023,72702,Orc,Shaman,3,2008-05-25,2008-05-25
20024,72703,Tauren,Hunter,2,2008-05-25,2008-05-25
20025,72704,Tauren,Warrior,15,2008-05-25,2008-12-17
20026,72705,Blood Elf,Warlock,1,2008-05-25,2008-05-25
20027,72706,Blood Elf,Paladin,1,2008-05-25,2008-05-25
20028,72707,Undead,Mage,9,2008-05-25,2008-11-20
20029,72707,Undead,Rogue,1,2008-05-25,2008-11-20
20030,72708,Blood Elf,Warlock,8,2008-05-25,2008-12-25
20031,72709,Troll,Hunter,3,2008-05-25,2008-05-25
20032,72710,Blood Elf,Hunter,1,2008-05-25,2008-05-25
20033,72711,Undead,Priest,70,2008-05-25,2008-10-05
20034,72712,Blood Elf,Paladin,13,2008-05-25,2008-06-01
20035,72713,Blood Elf,Priest,25,2008-05-25,2008-07-26
20036,72714,Tauren,Druid,1,2008-05-25,2008-10-08
20037,72715,Undead,Rogue,3,2008-05-25,2008-05-25
20038,72716,Troll,Hunter,13,2008-05-25,2008-05-27
20039,72717,Troll,Hunter,5,2008-05-25,2008-05-26
20040,72718,Blood Elf,Mage,2,2008-05-25,2008-05-25
20041,72719,Tauren,Shaman,25,2008-05-26,2008-09-17
20042,72720,Troll,Hunter,20,2008-05-26,2008-10-26
20043,72721,Troll,Rogue,11,2008-05-26,2008-05-29
20044,72722,Tauren,Druid,15,2008-05-26,2008-09-15
20045,72723,Blood Elf,Paladin,7,2008-05-26,2008-11-23
20046,72724,Blood Elf,Priest,7,2008-05-26,2008-07-22
20047,72725,Blood Elf,Hunter,11,2008-05-26,2008-06-03
20048,72726,Blood Elf,Hunter,8,2008-05-26,2008-09-07
20049,72727,Undead,Mage,1,2008-05-26,2008-05-26
20050,72728,Blood Elf,Mage,1,2008-05-26,2008-11-24
20051,72729,Orc,Warlock,60,2008-05-26,2008-06-09
20052,72730,Troll,Shaman,60,2008-05-26,2008-06-25
20053,72731,Orc,Warrior,1,2008-05-26,2008-05-26
20054,72732,Tauren,Druid,70,2008-05-26,2008-12-20
20055,72733,Blood Elf,Warlock,12,2008-05-26,2008-08-12
20056,72734,Blood Elf,Mage,4,2008-05-26,2008-05-26
20057,72735,Orc,Shaman,1,2008-05-26,2008-05-26
20058,72736,Blood Elf,Priest,55,2008-05-26,2008-10-27
20059,72736,Troll,Mage,2,2008-05-26,2008-10-27
20060,72736,Troll,Priest,1,2008-05-26,2008-10-27
20061,72736,Troll,Shaman,1,2008-05-26,2008-10-27
20062,72737,Blood Elf,Warlock,13,2008-05-26,2008-05-27
20063,72738,Undead,Rogue,29,2008-05-26,2008-08-20
20064,72739,Troll,Hunter,16,2008-05-26,2008-07-20
20065,72740,Orc,Rogue,1,2008-05-26,2008-06-09
20066,72741,Blood Elf,Paladin,1,2008-05-26,2008-05-26
20067,72742,Tauren,Druid,2,2008-05-26,2008-05-26
20068,72743,Tauren,Druid,70,2008-05-26,2008-12-16
20069,72744,Blood Elf,Hunter,17,2008-05-26,2008-06-19
20070,72745,Troll,Priest,6,2008-05-26,2008-05-28
20071,72746,Blood Elf,Paladin,1,2008-05-26,2008-07-22
20072,72746,Blood Elf,Warlock,17,2008-05-26,2008-07-22
20073,72747,Blood Elf,Paladin,1,2008-05-26,2008-12-28
20074,72747,Blood Elf,Warlock,74,2008-05-26,2008-12-28
20075,72748,Blood Elf,Warlock,1,2008-05-26,2008-08-20
20076,72749,Troll,Shaman,13,2008-05-26,2008-10-10
20077,72750,Undead,Priest,7,2008-05-26,2008-05-29
20078,72751,Blood Elf,Mage,7,2008-05-26,2008-05-27
20079,72752,Blood Elf,Priest,11,2008-05-26,2008-06-30
20080,72753,Orc,Shaman,1,2008-05-26,2008-05-26
20081,72754,Troll,Priest,1,2008-05-27,2008-12-07
20082,72755,Undead,Rogue,5,2008-05-27,2008-12-06
20083,72756,Blood Elf,Rogue,1,2008-05-27,2008-05-27
20084,72757,Tauren,Druid,38,2008-05-27,2008-06-24
20085,72758,Tauren,Druid,2,2008-05-27,2008-05-27
20086,72759,Tauren,Warrior,12,2008-05-27,2008-06-11
20087,72760,Orc,Hunter,50,2008-05-27,2008-12-31
20088,72761,Tauren,Druid,18,2008-05-27,2008-09-21
20089,72762,Blood Elf,Warlock,20,2008-05-27,2008-11-08
20090,72763,Undead,Warlock,25,2008-05-27,2008-06-27
20091,72764,Blood Elf,Priest,8,2008-05-27,2008-05-28
20092,72765,Blood Elf,Warlock,9,2008-05-27,2008-09-29
20093,72766,Orc,Warlock,2,2008-05-27,2008-05-27
20094,72767,Troll,Priest,2,2008-05-27,2008-05-27
20095,72768,Blood Elf,Mage,10,2008-05-27,2008-10-24
20096,72769,Blood Elf,Mage,7,2008-05-27,2008-05-27
20097,72769,Blood Elf,Paladin,4,2008-05-27,2008-05-27
20098,72770,Tauren,Shaman,10,2008-05-27,2008-05-28
20099,72771,Orc,Warrior,1,2008-05-27,2008-05-27
20100,72772,Undead,Warrior,1,2008-05-27,2008-05-27
20101,72773,Troll,Hunter,11,2008-05-27,2008-05-27
20102,72774,Orc,Warrior,2,2008-05-27,2008-07-01
20103,72775,Tauren,Shaman,2,2008-05-27,2008-05-27
20104,72776,Tauren,Druid,2,2008-05-27,2008-10-01
20105,72776,Troll,Hunter,13,2008-05-27,2008-10-01
20106,72777,Undead,Warrior,1,2008-05-27,2008-05-27
20107,72778,Blood Elf,Hunter,1,2008-05-27,2008-05-27
20108,72779,Blood Elf,Warlock,40,2008-05-27,2008-11-13
20109,72780,Troll,Shaman,1,2008-05-27,2008-05-27
20110,72781,Undead,Rogue,6,2008-05-27,2008-05-27
20111,72782,Undead,Warlock,1,2008-05-27,2008-11-03
20112,72783,Blood Elf,Paladin,1,2008-05-27,2008-05-27
20113,72784,Orc,Warrior,3,2008-05-27,2008-06-01
20114,72784,Troll,Priest,1,2008-05-27,2008-06-01
20115,72785,Tauren,Shaman,1,2008-05-27,2008-05-30
20116,72785,Tauren,Warrior,1,2008-05-27,2008-05-30
20117,72786,Blood Elf,Warlock,24,2008-05-27,2008-06-12
20118,72787,Orc,Rogue,3,2008-05-27,2008-06-04
20119,72788,Tauren,Shaman,2,2008-05-27,2008-05-27
20120,72789,Undead,Rogue,15,2008-05-27,2008-06-08
20121,72790,Undead,Rogue,4,2008-05-27,2008-05-27
20122,72791,Blood Elf,Warlock,38,2008-05-27,2008-09-02
20123,72792,Tauren,Druid,8,2008-05-27,2008-05-28
20124,72793,Blood Elf,Paladin,1,2008-05-27,2008-05-27
20125,72794,Blood Elf,Hunter,7,2008-05-27,2008-06-04
20126,72795,Blood Elf,Paladin,70,2008-05-27,2008-07-18
20127,72796,Blood Elf,Mage,3,2008-05-27,2008-06-01
20128,72797,Orc,Warrior,1,2008-05-27,2008-11-21
20129,72798,Tauren,Druid,4,2008-05-27,2008-05-27
20130,72799,Blood Elf,Warlock,7,2008-05-27,2008-08-09
20131,72800,Undead,Mage,4,2008-05-27,2008-11-13
20132,72801,Undead,Warrior,7,2008-05-27,2008-05-29
20133,72802,Blood Elf,Warlock,11,2008-05-27,2008-05-30
20134,72803,Tauren,Druid,19,2008-05-27,2008-06-08
20135,72804,Undead,Warrior,3,2008-05-27,2008-05-27
20136,72805,Troll,Warrior,1,2008-05-27,2008-05-28
20137,72806,Blood Elf,Paladin,1,2008-05-28,2008-05-28
20138,72807,Undead,Rogue,14,2008-05-28,2008-08-23
20139,72808,Blood Elf,Paladin,1,2008-05-28,2008-05-28
20140,72809,Blood Elf,Mage,30,2008-05-28,2008-07-04
20141,72810,Blood Elf,Warlock,25,2008-05-28,2008-11-10
20142,72811,Undead,Mage,8,2008-05-28,2008-05-28
20143,72812,Blood Elf,Warlock,33,2008-05-28,2008-12-28
20144,72812,Undead,Warlock,6,2008-05-28,2008-12-28
20145,72813,Undead,Rogue,2,2008-05-28,2008-05-28
20146,72814,Blood Elf,Mage,2,2008-05-28,2008-05-28
20147,72815,Undead,Priest,2,2008-05-28,2008-05-28
20148,72816,Blood Elf,Hunter,9,2008-05-28,2008-11-08
20149,72817,Undead,Priest,11,2008-05-28,2008-05-31
20150,72818,Tauren,Druid,4,2008-05-28,2008-05-28
20151,72819,Blood Elf,Mage,3,2008-05-28,2008-05-29
20152,72820,Undead,Warlock,2,2008-05-28,2008-05-28
20153,72821,Undead,Priest,1,2008-05-28,2008-05-28
20154,72822,Undead,Priest,6,2008-05-28,2008-05-28
20155,72823,Undead,Warlock,4,2008-05-28,2008-05-28
20156,72824,Blood Elf,Priest,1,2008-05-28,2008-05-28
20157,72825,Undead,Mage,1,2008-05-28,2008-05-28
20158,72826,Blood Elf,Paladin,8,2008-05-28,2008-11-23
20159,72827,Undead,Mage,70,2008-05-28,2008-12-06
20160,72828,Blood Elf,Paladin,2,2008-05-28,2008-05-28
20161,72829,Tauren,Warrior,3,2008-05-28,2008-07-30
20162,72830,Blood Elf,Paladin,3,2008-05-28,2008-10-13
20163,72830,Blood Elf,Priest,1,2008-05-28,2008-10-13
20164,72830,Blood Elf,Rogue,6,2008-05-28,2008-10-13
20165,72830,Blood Elf,Warlock,19,2008-05-28,2008-10-13
20166,72830,Tauren,Druid,3,2008-05-28,2008-10-13
20167,72830,Tauren,Shaman,6,2008-05-28,2008-10-13
20168,72830,Undead,Rogue,1,2008-05-28,2008-10-13
20169,72830,Undead,Warlock,3,2008-05-28,2008-10-13
20170,72831,Blood Elf,Mage,37,2008-05-28,2008-09-26
20171,72832,Blood Elf,Priest,44,2008-05-28,2008-12-21
20172,72833,Undead,Warlock,1,2008-05-28,2008-05-28
20173,72834,Tauren,Shaman,10,2008-05-28,2008-06-02
20174,72835,Undead,Mage,24,2008-05-28,2008-12-31
20175,72836,Orc,Warrior,6,2008-05-28,2008-05-28
20176,72837,Orc,Shaman,20,2008-05-28,2008-09-20
20177,72838,Tauren,Druid,7,2008-05-28,2008-05-29
20178,72839,Troll,Warrior,2,2008-05-28,2008-05-30
20179,72840,Orc,Hunter,70,2008-05-28,2008-08-07
20180,72841,Blood Elf,Rogue,12,2008-05-28,2008-06-21
20181,72842,Orc,Hunter,66,2008-05-28,2008-07-22
20182,72843,Undead,Mage,1,2008-05-28,2008-05-28
20183,72844,Orc,Shaman,1,2008-05-28,2008-05-28
20184,72845,Undead,Priest,24,2008-05-28,2008-09-01
20185,72846,Undead,Rogue,48,2008-05-29,2008-10-05
20186,72847,Tauren,Druid,65,2008-05-29,2008-12-31
20187,72848,Blood Elf,Paladin,1,2008-05-29,2008-05-29
20188,72849,Tauren,Shaman,2,2008-05-29,2008-05-29
20189,72850,Blood Elf,Paladin,11,2008-05-29,2008-11-16
20190,72851,Blood Elf,Paladin,8,2008-05-29,2008-05-29
20191,72852,Undead,Rogue,2,2008-05-29,2008-05-29
20192,72853,Orc,Shaman,1,2008-05-29,2008-05-29
20193,72854,Blood Elf,Rogue,6,2008-05-29,2008-06-20
20194,72855,Undead,Rogue,9,2008-05-29,2008-06-09
20195,72856,Tauren,Warrior,1,2008-05-29,2008-10-09
20196,72857,Orc,Shaman,76,2008-05-29,2008-12-13
20197,72858,Tauren,Druid,70,2008-05-29,2008-10-09
20198,72859,Orc,Warrior,1,2008-05-29,2008-05-29
20199,72860,Blood Elf,Paladin,3,2008-05-29,2008-05-29
20200,72861,Blood Elf,Rogue,53,2008-05-29,2008-12-27
20201,72862,Blood Elf,Hunter,8,2008-05-29,2008-12-11
20202,72863,Undead,Priest,41,2008-05-29,2008-07-22
20203,72864,Tauren,Hunter,1,2008-05-29,2008-05-29
20204,72865,Blood Elf,Mage,8,2008-05-29,2008-06-11
20205,72865,Tauren,Druid,8,2008-05-29,2008-06-11
20206,72865,Tauren,Shaman,10,2008-05-29,2008-06-11
20207,72866,Blood Elf,Paladin,5,2008-05-29,2008-05-29
20208,72867,Blood Elf,Hunter,22,2008-05-29,2008-10-11
20209,72868,Blood Elf,Paladin,2,2008-05-29,2008-05-29
20210,72869,Blood Elf,Rogue,1,2008-05-29,2008-05-29
20211,72870,Orc,Warrior,4,2008-05-29,2008-05-29
20212,72871,Undead,Warlock,3,2008-05-29,2008-05-29
20213,72872,Blood Elf,Paladin,1,2008-05-29,2008-05-30
20214,72873,Blood Elf,Priest,12,2008-05-29,2008-06-12
20215,72874,Blood Elf,Mage,18,2008-05-29,2008-06-07
20216,72875,Blood Elf,Hunter,11,2008-05-29,2008-07-15
20217,72876,Tauren,Druid,5,2008-05-29,2008-05-29
20218,72877,Undead,Warlock,2,2008-05-29,2008-05-29
20219,72878,Blood Elf,Mage,3,2008-05-29,2008-05-31
20220,72879,Tauren,Druid,14,2008-05-29,2008-06-05
20221,72880,Blood Elf,Priest,15,2008-05-29,2008-10-26
20222,72881,Undead,Warlock,1,2008-05-29,2008-05-29
20223,72882,Troll,Mage,18,2008-05-30,2008-10-08
20224,72883,Undead,Mage,29,2008-05-30,2008-10-12
20225,72884,Orc,Warrior,6,2008-05-30,2008-06-27
20226,72885,Undead,Warrior,44,2008-05-30,2008-11-23
20227,72886,Blood Elf,Paladin,2,2008-05-30,2008-05-30
20228,72887,Tauren,Warrior,2,2008-05-30,2008-05-30
20229,72888,Undead,Rogue,4,2008-05-30,2008-05-30
20230,72889,Blood Elf,Paladin,2,2008-05-30,2008-05-30
20231,72890,Undead,Warrior,1,2008-05-30,2008-12-30
20232,72891,Undead,Mage,2,2008-05-30,2008-05-30
20233,72892,Orc,Warrior,1,2008-05-30,2008-05-30
20234,72893,Orc,Hunter,60,2008-05-30,2008-11-08
20235,72894,Tauren,Warrior,1,2008-05-30,2008-05-30
20236,72895,Orc,Warrior,1,2008-05-30,2008-05-30
